axis,value,seed,policy,mean_reward,std_reward,purchase_rate
fatigue_rate,0.0,10,bandit_v2,1.4543741059455941,3.2847472313239705,0.0778
fatigue_rate,0.0,10,ppo_v3,1.7118814530950774,3.493459297395999,0.0828
fatigue_rate,0.0,10,fqi_v3,1.4225506092076394,3.217520304569617,0.0784
fatigue_rate,0.0,10,uniform,1.3941617375400888,3.2730836582977263,0.0786
fatigue_rate,0.0,10,no_op,1.3099376113040386,3.1665527241720315,0.0808
fatigue_rate,0.0,11,bandit_v2,1.4639551504332202,3.284494589981288,0.0786
fatigue_rate,0.0,11,ppo_v3,1.6298958857628378,3.4495683792179777,0.0816
fatigue_rate,0.0,11,fqi_v3,1.396088785280458,3.2289681541014534,0.0796
fatigue_rate,0.0,11,uniform,1.4696812139464732,3.302203215338538,0.0818
fatigue_rate,0.0,11,no_op,1.2002902838840166,3.0164649573638087,0.0706
fatigue_rate,0.0,12,bandit_v2,1.5355892237605555,3.386276219341821,0.0836
fatigue_rate,0.0,12,ppo_v3,1.5717795642219663,3.3873960195821113,0.078
fatigue_rate,0.0,12,fqi_v3,1.4205518111134288,3.304123802042425,0.0822
fatigue_rate,0.0,12,uniform,1.3765023205383975,3.233979536707974,0.078
fatigue_rate,0.0,12,no_op,1.2948597335408925,3.1620681092780023,0.0778
fatigue_rate,0.0,13,bandit_v2,1.4451210506553995,3.212217004471396,0.0758
fatigue_rate,0.0,13,ppo_v3,1.586642327787175,3.4480868065539942,0.081
fatigue_rate,0.0,13,fqi_v3,1.3993397580077165,3.2248387893068426,0.0796
fatigue_rate,0.0,13,uniform,1.393755323487224,3.25185048243627,0.0768
fatigue_rate,0.0,13,no_op,1.2859973556467512,3.1557734931630943,0.079
fatigue_rate,0.0,14,bandit_v2,1.4669756229804936,3.2832418797163294,0.0776
fatigue_rate,0.0,14,ppo_v3,1.6630371056448217,3.3929560675059522,0.077
fatigue_rate,0.0,14,fqi_v3,1.4052461077849072,3.2274469571045046,0.0798
fatigue_rate,0.0,14,uniform,1.424489802327257,3.294481402992064,0.081
fatigue_rate,0.0,14,no_op,1.2761072237745268,3.0435649267962055,0.0744
fatigue_rate,0.1,10,bandit_v2,1.3159681078889072,3.1995758832177956,0.0806
fatigue_rate,0.1,10,ppo_v3,1.4268995673811795,3.2670235513818113,0.0822
fatigue_rate,0.1,10,fqi_v3,1.3081630135624789,3.191302501188016,0.08
fatigue_rate,0.1,10,uniform,1.2010017375400885,3.173059645953623,0.0786
fatigue_rate,0.1,10,no_op,1.3099376113040386,3.1665527241720315,0.0808
fatigue_rate,0.1,11,bandit_v2,1.2883531238218742,3.2834899603634944,0.0824
fatigue_rate,0.1,11,ppo_v3,1.2996574406335424,3.136260459084007,0.0772
fatigue_rate,0.1,11,fqi_v3,1.322713434509298,3.1781082295507312,0.0792
fatigue_rate,0.1,11,uniform,1.2717612139464733,3.213045825255704,0.0818
fatigue_rate,0.1,11,no_op,1.2002902838840166,3.0164649573638087,0.0706
fatigue_rate,0.1,12,bandit_v2,1.2673698120851522,3.243178384415616,0.0798
fatigue_rate,0.1,12,ppo_v3,1.3305797374362571,3.2279471653260203,0.0788
fatigue_rate,0.1,12,fqi_v3,1.274968001687441,3.214153690740668,0.0772
fatigue_rate,0.1,12,uniform,1.1987423205383976,3.1562110829148446,0.078
fatigue_rate,0.1,12,no_op,1.2948597335408925,3.1620681092780023,0.0778
fatigue_rate,0.1,13,bandit_v2,1.2327990337042212,3.095468405365049,0.074
fatigue_rate,0.1,13,ppo_v3,1.2954048653523402,3.120671847111434,0.0756
fatigue_rate,0.1,13,fqi_v3,1.2993745808021602,3.219823012137267,0.0804
fatigue_rate,0.1,13,uniform,1.2026353234872238,3.191949902661235,0.0768
fatigue_rate,0.1,13,no_op,1.2859973556467512,3.1557734931630943,0.079
fatigue_rate,0.1,14,bandit_v2,1.2544015400792645,3.186394379133353,0.0764
fatigue_rate,0.1,14,ppo_v3,1.4346219772754631,3.291827905535387,0.0828
fatigue_rate,0.1,14,fqi_v3,1.2187043592977307,3.078782737523095,0.0738
fatigue_rate,0.1,14,uniform,1.240829802327257,3.2143059476124414,0.081
fatigue_rate,0.1,14,no_op,1.2761072237745268,3.0435649267962055,0.0744
fatigue_rate,0.2,10,bandit_v2,1.180371241508201,3.202345201792501,0.082
fatigue_rate,0.2,10,ppo_v3,1.3099376113040386,3.1665527241720315,0.0808
fatigue_rate,0.2,10,fqi_v3,1.2068683293586147,3.1308081313411518,0.0782
fatigue_rate,0.2,10,uniform,1.0712617375400886,3.12677053477373,0.0786
fatigue_rate,0.2,10,no_op,1.3099376113040386,3.1665527241720315,0.0808
fatigue_rate,0.2,11,bandit_v2,1.1581266171957538,3.1367327066814314,0.0782
fatigue_rate,0.2,11,ppo_v3,1.2002902838840166,3.0164649573638087,0.0706
fatigue_rate,0.2,11,fqi_v3,1.2577286603374307,3.1709168555845695,0.0794
fatigue_rate,0.2,11,uniform,1.125841213946473,3.1756796899163815,0.0818
fatigue_rate,0.2,11,no_op,1.2002902838840166,3.0164649573638087,0.0706
fatigue_rate,0.2,12,bandit_v2,1.1686143588397309,3.1645602700953486,0.0776
fatigue_rate,0.2,12,ppo_v3,1.1319078718675386,3.113397532985636,0.0778
fatigue_rate,0.2,12,fqi_v3,1.203367052638832,3.172184896370903,0.0774
fatigue_rate,0.2,12,uniform,1.0596023205383975,3.1231261370251677,0.078
fatigue_rate,0.2,12,no_op,1.2948597335408925,3.1620681092780023,0.0778
fatigue_rate,0.2,13,bandit_v2,1.1538684508780586,3.113243064774651,0.0774
fatigue_rate,0.2,13,ppo_v3,1.2608412513428227,3.1629736347929636,0.0784
fatigue_rate,0.2,13,fqi_v3,1.1950917460089951,3.1721295755838392,0.0786
fatigue_rate,0.2,13,uniform,1.0613353234872238,3.152218581107822,0.0768
fatigue_rate,0.2,13,no_op,1.2859973556467512,3.1557734931630943,0.079
fatigue_rate,0.2,14,bandit_v2,1.1985562416199125,3.1957871526772683,0.0804
fatigue_rate,0.2,14,ppo_v3,1.2761072237745268,3.0435649267962055,0.0744
fatigue_rate,0.2,14,fqi_v3,1.1813336226084505,3.126311619984565,0.0768
fatigue_rate,0.2,14,uniform,1.119069802327257,3.1915858475583683,0.081
fatigue_rate,0.2,14,no_op,1.2761072237745268,3.0435649267962055,0.0744
fatigue_rate,0.4,10,bandit_v2,1.1294973704721187,3.206911488334739,0.0852
fatigue_rate,0.4,10,ppo_v3,1.3099376113040386,3.1665527241720315,0.0808
fatigue_rate,0.4,10,fqi_v3,1.0209152196177522,3.0601188125500824,0.0756
fatigue_rate,0.4,10,uniform,0.9004217375400886,3.094555524171504,0.0786
fatigue_rate,0.4,10,no_op,1.3099376113040386,3.1665527241720315,0.0808
fatigue_rate,0.4,11,bandit_v2,1.0593624272283768,3.0863685404541625,0.078
fatigue_rate,0.4,11,ppo_v3,1.2002902838840166,3.0164649573638087,0.0706
fatigue_rate,0.4,11,fqi_v3,1.1579742218787366,3.1652415459369645,0.0812
fatigue_rate,0.4,11,uniform,0.9225412139464731,3.1131046140434893,0.0818
fatigue_rate,0.4,11,no_op,1.2002902838840166,3.0164649573638087,0.0706
fatigue_rate,0.4,12,bandit_v2,1.0424567206237174,3.0760726641430716,0.074
fatigue_rate,0.4,12,ppo_v3,1.2948597335408925,3.1620681092780023,0.0778
fatigue_rate,0.4,12,fqi_v3,1.1516968270497685,3.2242764633491143,0.0828
fatigue_rate,0.4,12,uniform,0.8716423205383975,3.0579110016748414,0.078
fatigue_rate,0.4,12,no_op,1.2948597335408925,3.1620681092780023,0.0778
fatigue_rate,0.4,13,bandit_v2,0.9714178523774651,3.012150169742123,0.0728
fatigue_rate,0.4,13,ppo_v3,1.2859973556467512,3.1557734931630943,0.079
fatigue_rate,0.4,13,fqi_v3,1.0914132380308648,3.1645148896422883,0.0788
fatigue_rate,0.4,13,uniform,0.8839553234872237,3.112959217145027,0.0768
fatigue_rate,0.4,13,no_op,1.2859973556467512,3.1557734931630943,0.079
fatigue_rate,0.4,14,bandit_v2,1.0645946562286719,3.0841387540905814,0.0768
fatigue_rate,0.4,14,ppo_v3,1.2761072237745268,3.0435649267962055,0.0744
fatigue_rate,0.4,14,fqi_v3,1.122077179732498,3.1525420392987096,0.081
fatigue_rate,0.4,14,uniform,0.941929802327257,3.1508058380659576,0.081
fatigue_rate,0.4,14,no_op,1.2761072237745268,3.0435649267962055,0.0744
fatigue_rate,0.6,10,bandit_v2,1.0243249639199574,3.1421476417091276,0.0806
fatigue_rate,0.6,10,ppo_v3,1.3099376113040386,3.1665527241720315,0.0808
fatigue_rate,0.6,10,fqi_v3,0.9102300316678177,3.009526084465084,0.0736
fatigue_rate,0.6,10,uniform,0.7869817375400886,3.068264136726134,0.0786
fatigue_rate,0.6,10,no_op,1.3099376113040386,3.1665527241720315,0.0808
fatigue_rate,0.6,11,bandit_v2,1.0387380539665085,3.108162812497054,0.0796
fatigue_rate,0.6,11,ppo_v3,1.2002902838840166,3.0164649573638087,0.0706
fatigue_rate,0.6,11,fqi_v3,1.0549473565972933,3.132479382625786,0.0808
fatigue_rate,0.6,11,uniform,0.8087812139464732,3.1021900474468747,0.0818
fatigue_rate,0.6,11,no_op,1.2002902838840166,3.0164649573638087,0.0706
fatigue_rate,0.6,12,bandit_v2,1.0568642759917364,3.102331267173171,0.0786
fatigue_rate,0.6,12,ppo_v3,1.2948597335408925,3.1620681092780023,0.0778
fatigue_rate,0.6,12,fqi_v3,0.96696178230169,3.136307996386764,0.0788
fatigue_rate,0.6,12,uniform,0.7608623205383975,3.0453399656094517,0.078
fatigue_rate,0.6,12,no_op,1.2948597335408925,3.1620681092780023,0.0778
fatigue_rate,0.6,13,bandit_v2,1.015701803336988,3.079135715320043,0.0782
fatigue_rate,0.6,13,ppo_v3,1.2859973556467512,3.1557734931630943,0.079
fatigue_rate,0.6,13,fqi_v3,1.0384857861338483,3.144339984930493,0.082
fatigue_rate,0.6,13,uniform,0.7663553234872238,3.097723632353104,0.0768
fatigue_rate,0.6,13,no_op,1.2859973556467512,3.1557734931630943,0.079
fatigue_rate,0.6,14,bandit_v2,0.9943915064408345,3.041163814066586,0.075
fatigue_rate,0.6,14,ppo_v3,1.2761072237745268,3.0435649267962055,0.0744
fatigue_rate,0.6,14,fqi_v3,1.000777427451765,3.145124401582516,0.08
fatigue_rate,0.6,14,uniform,0.8121498023272569,3.1176887696688937,0.081
fatigue_rate,0.6,14,no_op,1.2761072237745268,3.0435649267962055,0.0744
