axis,value,seed,policy,mean_reward,std_reward,purchase_rate
fatigue_rate,0.0,10,bandit_v2,1.5100365612636057,3.323105640273454,0.0798
fatigue_rate,0.0,10,ppo_v3,1.6347849469986666,3.44541507428812,0.0838
fatigue_rate,0.0,10,fqi_v3,1.4225506092076394,3.217520304569617,0.0784
fatigue_rate,0.0,10,uniform,1.3941617375400888,3.2730836582977263,0.0786
fatigue_rate,0.0,10,no_op,1.3099376113040386,3.1665527241720315,0.0808
fatigue_rate,0.0,11,bandit_v2,1.5170774846353534,3.343321109360233,0.0812
fatigue_rate,0.0,11,ppo_v3,1.54124948205918,3.3851037551172696,0.086
fatigue_rate,0.0,11,fqi_v3,1.396088785280458,3.2289681541014534,0.0796
fatigue_rate,0.0,11,uniform,1.4696812139464732,3.302203215338538,0.0818
fatigue_rate,0.0,11,no_op,1.2002902838840166,3.0164649573638087,0.0706
fatigue_rate,0.0,12,bandit_v2,1.4279026840492002,3.196745300741593,0.0732
fatigue_rate,0.0,12,ppo_v3,1.4761420913764278,3.3728217111029384,0.0838
fatigue_rate,0.0,12,fqi_v3,1.4205518111134288,3.304123802042425,0.0822
fatigue_rate,0.0,12,uniform,1.3765023205383975,3.233979536707974,0.078
fatigue_rate,0.0,12,no_op,1.2948597335408925,3.1620681092780023,0.0778
fatigue_rate,0.0,13,bandit_v2,1.492918361293233,3.291773527006279,0.0762
fatigue_rate,0.0,13,ppo_v3,1.3987621784159676,3.2542824891770503,0.0766
fatigue_rate,0.0,13,fqi_v3,1.3993397580077165,3.2248387893068426,0.0796
fatigue_rate,0.0,13,uniform,1.393755323487224,3.25185048243627,0.0768
fatigue_rate,0.0,13,no_op,1.2859973556467512,3.1557734931630943,0.079
fatigue_rate,0.0,14,bandit_v2,1.5095224479537863,3.3984711210944436,0.0818
fatigue_rate,0.0,14,ppo_v3,1.5421702124471741,3.279263781473599,0.0758
fatigue_rate,0.0,14,fqi_v3,1.4052461077849072,3.2274469571045046,0.0798
fatigue_rate,0.0,14,uniform,1.424489802327257,3.294481402992064,0.081
fatigue_rate,0.0,14,no_op,1.2761072237745268,3.0435649267962055,0.0744
fatigue_rate,0.1,10,bandit_v2,1.2730768217410091,3.202300092451206,0.0802
fatigue_rate,0.1,10,ppo_v3,1.2809031414879233,3.1423917706525986,0.0758
fatigue_rate,0.1,10,fqi_v3,1.3081630135624789,3.191302501188016,0.08
fatigue_rate,0.1,10,uniform,1.2010017375400885,3.173059645953623,0.0786
fatigue_rate,0.1,10,no_op,1.3099376113040386,3.1665527241720315,0.0808
fatigue_rate,0.1,11,bandit_v2,1.2472564997608333,3.1664507460234796,0.077
fatigue_rate,0.1,11,ppo_v3,1.3298765472879643,3.2653037917184236,0.0808
fatigue_rate,0.1,11,fqi_v3,1.322713434509298,3.1781082295507312,0.0792
fatigue_rate,0.1,11,uniform,1.2717612139464733,3.213045825255704,0.0818
fatigue_rate,0.1,11,no_op,1.2002902838840166,3.0164649573638087,0.0706
fatigue_rate,0.1,12,bandit_v2,1.2699228179740647,3.1623493746039677,0.0778
fatigue_rate,0.1,12,ppo_v3,1.3123458333047608,3.2143587155657074,0.0814
fatigue_rate,0.1,12,fqi_v3,1.274968001687441,3.214153690740668,0.0772
fatigue_rate,0.1,12,uniform,1.1987423205383976,3.1562110829148446,0.078
fatigue_rate,0.1,12,no_op,1.2948597335408925,3.1620681092780023,0.0778
fatigue_rate,0.1,13,bandit_v2,1.2229904671307417,3.1810113284608206,0.0758
fatigue_rate,0.1,13,ppo_v3,1.2462570556035946,3.1276686896887127,0.0766
fatigue_rate,0.1,13,fqi_v3,1.2993745808021602,3.219823012137267,0.0804
fatigue_rate,0.1,13,uniform,1.2026353234872238,3.191949902661235,0.0768
fatigue_rate,0.1,13,no_op,1.2859973556467512,3.1557734931630943,0.079
fatigue_rate,0.1,14,bandit_v2,1.3234491447492582,3.3000026430576903,0.0832
fatigue_rate,0.1,14,ppo_v3,1.3596656053551563,3.2394737935100326,0.0824
fatigue_rate,0.1,14,fqi_v3,1.2187043592977307,3.078782737523095,0.0738
fatigue_rate,0.1,14,uniform,1.240829802327257,3.2143059476124414,0.081
fatigue_rate,0.1,14,no_op,1.2761072237745268,3.0435649267962055,0.0744
fatigue_rate,0.2,10,bandit_v2,1.1888317706655274,3.2101168298943255,0.083
fatigue_rate,0.2,10,ppo_v3,1.3295615577743054,3.2029410128391396,0.084
fatigue_rate,0.2,10,fqi_v3,1.2068683293586147,3.1308081313411518,0.0782
fatigue_rate,0.2,10,uniform,1.0712617375400886,3.12677053477373,0.0786
fatigue_rate,0.2,10,no_op,1.3099376113040386,3.1665527241720315,0.0808
fatigue_rate,0.2,11,bandit_v2,1.1870305078654735,3.165713001889175,0.0788
fatigue_rate,0.2,11,ppo_v3,1.1281755698084421,3.065202664638878,0.072
fatigue_rate,0.2,11,fqi_v3,1.2577286603374307,3.1709168555845695,0.0794
fatigue_rate,0.2,11,uniform,1.125841213946473,3.1756796899163815,0.0818
fatigue_rate,0.2,11,no_op,1.2002902838840166,3.0164649573638087,0.0706
fatigue_rate,0.2,12,bandit_v2,1.235907693227457,3.2387134661848984,0.0856
fatigue_rate,0.2,12,ppo_v3,1.2242726028884878,3.149327566308995,0.0808
fatigue_rate,0.2,12,fqi_v3,1.203367052638832,3.172184896370903,0.0774
fatigue_rate,0.2,12,uniform,1.0596023205383975,3.1231261370251677,0.078
fatigue_rate,0.2,12,no_op,1.2948597335408925,3.1620681092780023,0.0778
fatigue_rate,0.2,13,bandit_v2,1.1715445864085563,3.177621674577735,0.0804
fatigue_rate,0.2,13,ppo_v3,1.1097157821731027,3.026371843839172,0.0782
fatigue_rate,0.2,13,fqi_v3,1.1950917460089951,3.1721295755838392,0.0786
fatigue_rate,0.2,13,uniform,1.0613353234872238,3.152218581107822,0.0768
fatigue_rate,0.2,13,no_op,1.2859973556467512,3.1557734931630943,0.079
fatigue_rate,0.2,14,bandit_v2,1.1875488827457759,3.2243299676289734,0.08
fatigue_rate,0.2,14,ppo_v3,1.1904934505410447,3.157972409769992,0.076
fatigue_rate,0.2,14,fqi_v3,1.1813336226084505,3.126311619984565,0.0768
fatigue_rate,0.2,14,uniform,1.119069802327257,3.1915858475583683,0.081
fatigue_rate,0.2,14,no_op,1.2761072237745268,3.0435649267962055,0.0744
fatigue_rate,0.4,10,bandit_v2,1.0748721357070323,3.1431975657082996,0.0802
fatigue_rate,0.4,10,ppo_v3,1.2809263723029019,3.194721398084137,0.0854
fatigue_rate,0.4,10,fqi_v3,1.0209152196177522,3.0601188125500824,0.0756
fatigue_rate,0.4,10,uniform,0.9004217375400886,3.094555524171504,0.0786
fatigue_rate,0.4,10,no_op,1.3099376113040386,3.1665527241720315,0.0808
