axis,value,seed,policy,mean_reward,std_reward,purchase_rate
fatigue_rate,0.0,10,bandit_v2,1.4543741059455941,3.2847472313239705,0.0778
fatigue_rate,0.0,10,ppo_v3,1.7118814530950774,3.493459297395999,0.0828
fatigue_rate,0.0,10,fqi_v3,1.4225506092076394,3.217520304569617,0.0784
fatigue_rate,0.0,10,uniform,1.3941617375400888,3.2730836582977263,0.0786
fatigue_rate,0.0,10,no_op,1.3099376113040386,3.1665527241720315,0.0808
fatigue_rate,0.0,11,bandit_v2,1.4639551504332202,3.284494589981288,0.0786
fatigue_rate,0.0,11,ppo_v3,1.6298958857628378,3.4495683792179777,0.0816
fatigue_rate,0.0,11,fqi_v3,1.396088785280458,3.2289681541014534,0.0796
fatigue_rate,0.0,11,uniform,1.4696812139464732,3.302203215338538,0.0818
fatigue_rate,0.0,11,no_op,1.2002902838840166,3.0164649573638087,0.0706
fatigue_rate,0.0,12,bandit_v2,1.5355892237605555,3.386276219341821,0.0836
fatigue_rate,0.0,12,ppo_v3,1.5717795642219663,3.3873960195821113,0.078
fatigue_rate,0.0,12,fqi_v3,1.4205518111134288,3.304123802042425,0.0822
fatigue_rate,0.0,12,uniform,1.3765023205383975,3.233979536707974,0.078
fatigue_rate,0.0,12,no_op,1.2948597335408925,3.1620681092780023,0.0778
fatigue_rate,0.0,13,bandit_v2,1.4451210506553995,3.212217004471396,0.0758
fatigue_rate,0.0,13,ppo_v3,1.586642327787175,3.4480868065539942,0.081
fatigue_rate,0.0,13,fqi_v3,1.3993397580077165,3.2248387893068426,0.0796
fatigue_rate,0.0,13,uniform,1.393755323487224,3.25185048243627,0.0768
fatigue_rate,0.0,13,no_op,1.2859973556467512,3.1557734931630943,0.079
fatigue_rate,0.0,14,bandit_v2,1.4669756229804936,3.2832418797163294,0.0776
fatigue_rate,0.0,14,ppo_v3,1.6630371056448217,3.3929560675059522,0.077
fatigue_rate,0.0,14,fqi_v3,1.4052461077849072,3.2274469571045046,0.0798
fatigue_rate,0.0,14,uniform,1.424489802327257,3.294481402992064,0.081
fatigue_rate,0.0,14,no_op,1.2761072237745268,3.0435649267962055,0.0744
fatigue_rate,0.0,15,bandit_v2,1.5268188597134384,3.3182832793629142,0.0804
fatigue_rate,0.0,15,ppo_v3,1.615739200435945,3.3274181273040377,0.0766
fatigue_rate,0.0,15,fqi_v3,1.3199806704802204,3.1651092534644087,0.073
fatigue_rate,0.0,15,uniform,1.4219383939208696,3.24471940831586,0.0794
fatigue_rate,0.0,15,no_op,1.3360354645211676,3.213164207368206,0.0818
fatigue_rate,0.0,16,bandit_v2,1.5892521317614623,3.435780928534213,0.0876
fatigue_rate,0.0,16,ppo_v3,1.7419272684451017,3.5207817042670406,0.0856
fatigue_rate,0.0,16,fqi_v3,1.3564999314699555,3.1688421801065223,0.075
fatigue_rate,0.0,16,uniform,1.4225600086433652,3.2938568192551902,0.0794
fatigue_rate,0.0,16,no_op,1.3068904671716575,3.1596260297407346,0.0796
fatigue_rate,0.0,17,bandit_v2,1.4195078350942403,3.208637151090519,0.0736
fatigue_rate,0.0,17,ppo_v3,1.5896959479986774,3.28180403760393,0.0726
fatigue_rate,0.0,17,fqi_v3,1.3690927403006086,3.1550787501686908,0.0722
fatigue_rate,0.0,17,uniform,1.4208951172635995,3.272373812194008,0.0788
fatigue_rate,0.0,17,no_op,1.2394327944116246,3.039980984475856,0.0734
fatigue_rate,0.0,18,bandit_v2,1.4457148061186622,3.299942742061554,0.0788
fatigue_rate,0.0,18,ppo_v3,1.460816764666288,3.2596886466887676,0.076
fatigue_rate,0.0,18,fqi_v3,1.4187713811537934,3.318025633091162,0.083
fatigue_rate,0.0,18,uniform,1.3929124289538457,3.2334957638876634,0.0772
fatigue_rate,0.0,18,no_op,1.1783664446316775,2.9549834120403067,0.0688
fatigue_rate,0.0,19,bandit_v2,1.4827664145963804,3.3343757369087013,0.0808
fatigue_rate,0.0,19,ppo_v3,1.59872804495224,3.4427785147883463,0.0798
fatigue_rate,0.0,19,fqi_v3,1.348474366278666,3.2047221871851717,0.0784
fatigue_rate,0.0,19,uniform,1.4041993346668227,3.2353253757650218,0.079
fatigue_rate,0.0,19,no_op,1.361148149497409,3.2554580781914013,0.0858
fatigue_rate,0.0,20,bandit_v2,1.5455941422896917,3.348654690210148,0.0818
fatigue_rate,0.0,20,ppo_v3,1.540750831090389,3.266121582440071,0.0724
fatigue_rate,0.0,20,fqi_v3,1.429625244021344,3.2877217565073047,0.082
fatigue_rate,0.0,20,uniform,1.4204525119888542,3.2839638728537834,0.0786
fatigue_rate,0.0,20,no_op,1.2186434814011158,3.0375124764631543,0.0724
fatigue_rate,0.0,21,bandit_v2,1.5066467462741113,3.3466501487383016,0.0834
fatigue_rate,0.0,21,ppo_v3,1.2782784769892466,3.1349339067282167,0.074
fatigue_rate,0.0,21,fqi_v3,1.3424403950662633,3.185402838865779,0.0768
fatigue_rate,0.0,21,uniform,1.3947475141470638,3.203559192369311,0.077
fatigue_rate,0.0,21,no_op,1.3496697418157089,3.2037777074506937,0.0834
fatigue_rate,0.0,22,bandit_v2,1.4317672781341446,3.2637454900486307,0.0764
fatigue_rate,0.0,22,ppo_v3,1.5680305978960989,3.396307520391738,0.079
fatigue_rate,0.0,22,fqi_v3,1.2863801111899125,3.1094283562714646,0.07
fatigue_rate,0.0,22,uniform,1.3809327229929673,3.2256098624988523,0.0766
fatigue_rate,0.0,22,no_op,1.2876910815118405,3.133239119174264,0.077
fatigue_rate,0.0,23,bandit_v2,1.4679739237529508,3.2771138684540038,0.077
fatigue_rate,0.0,23,ppo_v3,1.6466514864797863,3.5080450941385615,0.087
fatigue_rate,0.0,23,fqi_v3,1.3513669815512115,3.209366355356295,0.0764
fatigue_rate,0.0,23,uniform,1.4422110466819116,3.2816433676160583,0.0784
fatigue_rate,0.0,23,no_op,1.248020483845504,3.0618450780779023,0.075
fatigue_rate,0.0,24,bandit_v2,1.4716156944511565,3.285129800406884,0.0778
fatigue_rate,0.0,24,ppo_v3,1.6859520029571247,3.3731280718113608,0.0806
fatigue_rate,0.0,24,fqi_v3,1.3663150600835794,3.2085525907095254,0.079
fatigue_rate,0.0,24,uniform,1.4322788026572024,3.305852836040442,0.0776
fatigue_rate,0.0,24,no_op,1.3501581326170922,3.203891450244311,0.0816
fatigue_rate,0.1,10,bandit_v2,1.3159681078889072,3.1995758832177956,0.0806
fatigue_rate,0.1,10,ppo_v3,1.4268995673811795,3.2670235513818113,0.0822
fatigue_rate,0.1,10,fqi_v3,1.3081630135624789,3.191302501188016,0.08
fatigue_rate,0.1,10,uniform,1.2010017375400885,3.173059645953623,0.0786
fatigue_rate,0.1,10,no_op,1.3099376113040386,3.1665527241720315,0.0808
fatigue_rate,0.1,11,bandit_v2,1.2883531238218742,3.2834899603634944,0.0824
fatigue_rate,0.1,11,ppo_v3,1.2996574406335424,3.136260459084007,0.0772
fatigue_rate,0.1,11,fqi_v3,1.322713434509298,3.1781082295507312,0.0792
fatigue_rate,0.1,11,uniform,1.2717612139464733,3.213045825255704,0.0818
fatigue_rate,0.1,11,no_op,1.2002902838840166,3.0164649573638087,0.0706
fatigue_rate,0.1,12,bandit_v2,1.2673698120851522,3.243178384415616,0.0798
fatigue_rate,0.1,12,ppo_v3,1.3305797374362571,3.2279471653260203,0.0788
fatigue_rate,0.1,12,fqi_v3,1.274968001687441,3.214153690740668,0.0772
fatigue_rate,0.1,12,uniform,1.1987423205383976,3.1562110829148446,0.078
fatigue_rate,0.1,12,no_op,1.2948597335408925,3.1620681092780023,0.0778
fatigue_rate,0.1,13,bandit_v2,1.2327990337042212,3.095468405365049,0.074
fatigue_rate,0.1,13,ppo_v3,1.2954048653523402,3.120671847111434,0.0756
fatigue_rate,0.1,13,fqi_v3,1.2993745808021602,3.219823012137267,0.0804
fatigue_rate,0.1,13,uniform,1.2026353234872238,3.191949902661235,0.0768
fatigue_rate,0.1,13,no_op,1.2859973556467512,3.1557734931630943,0.079
fatigue_rate,0.1,14,bandit_v2,1.2544015400792645,3.186394379133353,0.0764
fatigue_rate,0.1,14,ppo_v3,1.4346219772754631,3.291827905535387,0.0828
fatigue_rate,0.1,14,fqi_v3,1.2187043592977307,3.078782737523095,0.0738
fatigue_rate,0.1,14,uniform,1.240829802327257,3.2143059476124414,0.081
fatigue_rate,0.1,14,no_op,1.2761072237745268,3.0435649267962055,0.0744
fatigue_rate,0.1,15,bandit_v2,1.3180970497013278,3.2290619707369093,0.0818
fatigue_rate,0.1,15,ppo_v3,1.366640049778993,3.2626387374461223,0.0838
fatigue_rate,0.1,15,fqi_v3,1.2408490982693994,3.1904369379213584,0.0786
fatigue_rate,0.1,15,uniform,1.2300583939208696,3.158713765238794,0.0794
fatigue_rate,0.1,15,no_op,1.3360354645211676,3.213164207368206,0.0818
fatigue_rate,0.1,16,bandit_v2,1.3186308850873225,3.2518512375232906,0.0834
fatigue_rate,0.1,16,ppo_v3,1.3068904671716575,3.1596260297407346,0.0796
fatigue_rate,0.1,16,fqi_v3,1.2748568877580146,3.196120567658158,0.0786
fatigue_rate,0.1,16,uniform,1.2378200086433653,3.211091828956857,0.0794
fatigue_rate,0.1,16,no_op,1.3068904671716575,3.1596260297407346,0.0796
fatigue_rate,0.1,17,bandit_v2,1.215382107572892,3.123579788748318,0.0728
fatigue_rate,0.1,17,ppo_v3,1.297611866408568,3.1091788766815474,0.076
fatigue_rate,0.1,17,fqi_v3,1.2030623929457187,3.0613504777080776,0.07
fatigue_rate,0.1,17,uniform,1.2168751172635994,3.2137465950995394,0.0788
fatigue_rate,0.1,17,no_op,1.2394327944116246,3.039980984475856,0.0734
fatigue_rate,0.1,18,bandit_v2,1.2003764335979974,3.1371256674404377,0.0726
fatigue_rate,0.1,18,ppo_v3,1.227487946299604,3.0278606409775373,0.0716
fatigue_rate,0.1,18,fqi_v3,1.2528398227374904,3.202339947730119,0.0766
fatigue_rate,0.1,18,uniform,1.2068524289538456,3.1401651949554763,0.0772
fatigue_rate,0.1,18,no_op,1.1783664446316775,2.9549834120403067,0.0688
fatigue_rate,0.1,19,bandit_v2,1.2893939870661164,3.244251660260373,0.0782
fatigue_rate,0.1,19,ppo_v3,1.32715004495224,3.262139057917829,0.0798
fatigue_rate,0.1,19,fqi_v3,1.2179521402870048,3.125168517571537,0.0762
fatigue_rate,0.1,19,uniform,1.2058793346668226,3.165349007177461,0.079
fatigue_rate,0.1,19,no_op,1.361148149497409,3.2554580781914013,0.0858
fatigue_rate,0.1,20,bandit_v2,1.2509280037354766,3.255306322135603,0.0786
fatigue_rate,0.1,20,ppo_v3,1.2347717243034082,3.134360582303846,0.0702
fatigue_rate,0.1,20,fqi_v3,1.220467179449283,3.1770248297693744,0.078
fatigue_rate,0.1,20,uniform,1.2313925119888542,3.182537994807069,0.0786
fatigue_rate,0.1,20,no_op,1.2186434814011158,3.0375124764631543,0.0724
fatigue_rate,0.1,21,bandit_v2,1.2784674155227704,3.218996952946609,0.08
fatigue_rate,0.1,21,ppo_v3,1.350901741815709,3.2040855808252515,0.0834
fatigue_rate,0.1,21,fqi_v3,1.210892943034555,3.105865879975,0.0738
fatigue_rate,0.1,21,uniform,1.2046875141470637,3.1171080608258195,0.077
fatigue_rate,0.1,21,no_op,1.3496697418157089,3.2037777074506937,0.0834
fatigue_rate,0.1,22,bandit_v2,1.3263873622100955,3.2709169930922006,0.083
fatigue_rate,0.1,22,ppo_v3,1.376487827212392,3.2294651471258793,0.0788
fatigue_rate,0.1,22,fqi_v3,1.24412354110272,3.1710313106387495,0.075
fatigue_rate,0.1,22,uniform,1.1990127229929672,3.1452825284957173,0.0766
fatigue_rate,0.1,22,no_op,1.2876910815118405,3.133239119174264,0.077
fatigue_rate,0.1,23,bandit_v2,1.2736432838333003,3.2152342202884228,0.0788
fatigue_rate,0.1,23,ppo_v3,1.2966980922815186,3.2183244812688248,0.0844
fatigue_rate,0.1,23,fqi_v3,1.2410957407633616,3.1429234363674667,0.0756
fatigue_rate,0.1,23,uniform,1.2348710466819117,3.199707040343872,0.0784
fatigue_rate,0.1,23,no_op,1.248020483845504,3.0618450780779023,0.075
fatigue_rate,0.1,24,bandit_v2,1.23744294520049,3.185442802641399,0.0766
fatigue_rate,0.1,24,ppo_v3,1.3501581326170922,3.203891450244311,0.0816
fatigue_rate,0.1,24,fqi_v3,1.3358079058548906,3.297903377375998,0.086
fatigue_rate,0.1,24,uniform,1.2306188026572022,3.2147203415251986,0.0776
fatigue_rate,0.1,24,no_op,1.3501581326170922,3.203891450244311,0.0816
fatigue_rate,0.2,10,bandit_v2,1.180371241508201,3.202345201792501,0.082
fatigue_rate,0.2,10,ppo_v3,1.3099376113040386,3.1665527241720315,0.0808
fatigue_rate,0.2,10,fqi_v3,1.2068683293586147,3.1308081313411518,0.0782
fatigue_rate,0.2,10,uniform,1.0712617375400886,3.12677053477373,0.0786
fatigue_rate,0.2,10,no_op,1.3099376113040386,3.1665527241720315,0.0808
fatigue_rate,0.2,11,bandit_v2,1.1581266171957538,3.1367327066814314,0.0782
fatigue_rate,0.2,11,ppo_v3,1.2002902838840166,3.0164649573638087,0.0706
fatigue_rate,0.2,11,fqi_v3,1.2577286603374307,3.1709168555845695,0.0794
fatigue_rate,0.2,11,uniform,1.125841213946473,3.1756796899163815,0.0818
fatigue_rate,0.2,11,no_op,1.2002902838840166,3.0164649573638087,0.0706
fatigue_rate,0.2,12,bandit_v2,1.1686143588397309,3.1645602700953486,0.0776
fatigue_rate,0.2,12,ppo_v3,1.1319078718675386,3.113397532985636,0.0778
fatigue_rate,0.2,12,fqi_v3,1.203367052638832,3.172184896370903,0.0774
fatigue_rate,0.2,12,uniform,1.0596023205383975,3.1231261370251677,0.078
fatigue_rate,0.2,12,no_op,1.2948597335408925,3.1620681092780023,0.0778
fatigue_rate,0.2,13,bandit_v2,1.1538684508780586,3.113243064774651,0.0774
fatigue_rate,0.2,13,ppo_v3,1.2608412513428227,3.1629736347929636,0.0784
fatigue_rate,0.2,13,fqi_v3,1.1950917460089951,3.1721295755838392,0.0786
fatigue_rate,0.2,13,uniform,1.0613353234872238,3.152218581107822,0.0768
fatigue_rate,0.2,13,no_op,1.2859973556467512,3.1557734931630943,0.079
fatigue_rate,0.2,14,bandit_v2,1.1985562416199125,3.1957871526772683,0.0804
fatigue_rate,0.2,14,ppo_v3,1.2761072237745268,3.0435649267962055,0.0744
fatigue_rate,0.2,14,fqi_v3,1.1813336226084505,3.126311619984565,0.0768
fatigue_rate,0.2,14,uniform,1.119069802327257,3.1915858475583683,0.081
